track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,timesig,popularity,duration_ms,year_released
4Vyq3McGW0wr0sGLHYXys7,0.57,0.405,5,-9.523,0,0.0376,0.703,7.54e-06,0.0762,0.576,116.783,4,37,417693,1962
39qOYqccZpJBs8gHb8EkPy,0.354,0.101,5,-27.558,1,0.0381,0.864,0.871,0.121,0.379,115.881,3,8,344215,1988
0GPmDShYYjV9RDUnIIx8gd,0.691,0.627,3,-10.245,1,0.0513,0.624,1.94e-06,0.67,0.954,121.147,4,30,153840,1964
5RjUoZH6dtSpXaknY5g8gK,0.49,0.363,1,-11.362,1,0.0444,0.791,0.00201,0.0858,0.78,186.316,4,6,190066,1945
01liKzGQmuq4BRFR19YaeI,0.76,0.428,0,-12.298,1,0.0308,0.0885,0.589,0.0765,0.578,116.565,4,41,344773,1977
1EbSCkFjbaTncuamPWPq11,0.627,0.565,5,-7.354,1,0.0859,0.464,9.7e-05,0.0706,0.687,106.15,4,40,167666,1999
01L7NrYczCVyoQ91CmCtNw,0.43,0.469,11,-13.236,1,0.0334,0.887,0.354,0.107,0.464,123.878,4,20,280146,1968
4zPDjRgceGrR0Sm54YDTTf,0.539,0.0678,0,-18.039,1,0.0468,0.967,0.168,0.114,0.263,124.105,4,56,294666,1958
7asJDWkIZl6r0Nc12JyrAS,0.489,0.67,6,-12.847,1,0.0494,0.336,0.147,0.094,0.862,95.286,3,28,460920,1963
5zquV7va41xkZZNXWBA4Tw,0.491,0.719,9,-7.917,0,0.0482,0.734,0.886,0.14,0.512,97.513,4,44,181333,1971
1R7t4fria7ZtUtFbRRbXSl,0.457,0.775,7,-6.718,0,0.0352,0.0155,0.901,0.0921,0.942,133.372,4,29,265266,1992
1P0KRjQ7F8OARGG9E5UGdh,0.473,0.615,3,-9.758,1,0.0905,0.742,0.576,0.156,0.708,160.213,4,2,204702,1953
1WygPWqmNs4s2fxtjmtI3O,0.438,0.0172,9,-23.66,1,0.0384,0.973,0.557,0.0815,0.136,100.989,4,52,354666,1959
5D3qsYYQev3PM5I2e7spp5,0.455,0.525,3,-15.055,1,0.0352,0.243,0.524,0.169,0.536,145.192,4,24,234760,1979
5VCSGiFHIXt91ysYYrUjzO,0.7,0.428,6,-15.326,0,0.0332,0.479,0.527,0.126,0.646,102.012,4,0,213227,1996
7hh4X5YFJxXWYKJeW7nc4r,0.429,0.0405,6,-21.723,1,0.0375,0.992,0.248,0.113,0.248,112.902,4,11,316000,1964
4mukuhBTvrraxi3TqoqmXr,0.289,0.237,1,-11.044,1,0.0318,0.94,0.0,0.285,0.192,115.132,3,10,178800,1989
5cxHrF3pK9qyGfo4j9QXIX,0.311,0.205,11,-21.224,1,0.0706,0.798,0.234,0.106,0.337,180.979,3,9,521853,1988
7mNV6DQo3Pkvw305WQs9XV,0.578,0.254,5,-14.193,1,0.0276,0.798,0.966,0.0814,0.18,66.642,4,45,275226,1982
6KawDsALZTY6FA8CE1NLZK,0.376,0.278,0,-8.597,0,0.0416,0.912,0.886,0.0728,0.199,62.055,4,48,429040,1957
3BuSKfVHRKZhwiRuxgAJVp,0.872,0.676,4,-8.981,0,0.207,0.311,0.0136,0.236,0.474,94.754,4,26,213933,1992
1cRkhIEn9RQiuzvSTB2p2A,0.611,0.633,1,-10.651,1,0.0323,0.535,0.0236,0.131,0.851,99.018,4,15,330560,1966
1wt87z7ipHD4uhCJLA2p4N,0.44,0.774,7,-9.523,1,0.0514,0.145,0.36,0.0595,0.245,106.879,3,38,313866,1976
6mbiMhNPtNTHFemMFiMcTl,0.475,0.133,10,-20.055,0,0.0581,0.992,0.892,0.138,0.144,117.857,4,40,349373,1987
6Jr4qvO1Z79POqmDFRqusV,0.528,0.471,2,-12.258,1,0.0347,0.152,0.597,0.0969,0.743,128.293,4,32,339426,1978
2jz7vSAguRJmBHEA4I6C4N,0.515,0.339,7,-16.457,0,0.0283,0.823,0.317,0.109,0.519,135.694,3,45,451733,1988
3Ikj1lOJgudYUpMFmDvCQ7,0.452,0.604,0,-7.451,1,0.0422,0.0144,0.0,0.235,0.44,93.508,4,25,282840,1994
3VaeGLGtkUAbRQWJUoqOCE,0.525,0.769,2,-7.197,0,0.0835,0.346,0.00119,0.0438,0.928,120.315,4,37,245000,1970
61ieytawm4bscc4GDE8nqq,0.536,0.288,5,-15.904,0,0.045,0.401,0.00941,0.101,0.688,167.276,4,35,194066,1963
4NnDbvh6z8zMhGXGlD5Dp1,0.76,0.603,0,-11.751,1,0.0619,0.0962,0.109,0.057,0.973,98.782,4,10,247000,1997
6FzxGdypdYZJO1pjDHlqML,0.617,0.217,5,-16.667,1,0.0378,0.992,0.927,0.101,0.606,107.443,4,10,230000,1953
6rUGbjo3y0MbeQNaPfytXe,0.337,0.159,0,-15.605,0,0.0374,0.729,0.0117,0.0946,0.204,78.807,3,48,335333,1997
5Q6qwv0GtGJJ1kxIoOy0KM,0.685,0.521,10,-15.519,0,0.0359,0.871,0.9,0.119,0.815,124.633,4,8,398533,1967
5b7OgznPJJr1vHNYGyvxau,0.668,0.26,7,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.416,4,73,147000,1962
1pQDCxe6aZCXyYBuRHlpIQ,0.838,0.755,10,-8.259,1,0.0482,0.619,0.0296,0.065,0.959,132.595,4,30,176760,1974
1hVRTl4yhWmGW7ImZoO22e,0.303,0.0141,10,-19.759,0,0.0418,0.948,0.0944,0.0792,0.157,171.439,3,57,258266,1960
2gE1UVwRrEW7Q09ht0SpHJ,0.708,0.358,1,-9.359,0,0.041,0.679,4.99e-06,0.136,0.457,111.671,4,49,185600,1970
1oPxTBaK2Hjtmwd7ICWHbK,0.942,0.737,10,-7.21,0,0.0971,0.0166,1.43e-05,0.0443,0.689,106.923,4,43,215466,1998
4HWa9DlDmLSB0ojUa64s62,0.628,0.139,5,-19.457,1,0.0376,0.985,0.845,0.128,0.629,97.071,4,30,264533,1951
1pEDy2dpUn4btNmGtudeBA,0.464,0.565,5,-10.593,1,0.187,0.803,0.000564,0.161,0.807,175.638,4,16,185066,1955
37k2bvRnV8bQdORp870gwC,0.52,0.567,4,-14.708,1,0.0541,0.853,0.705,0.451,0.605,145.775,4,2,1302773,1965
7kbTgdND4XUvMkXioeHKBu,0.81,0.469,5,-12.024,0,0.0454,0.26,0.338,0.085,0.626,120.006,4,35,355333,1994
7Az1OfChyqxH7B5j3vGrBX,0.199,0.525,0,-12.456,1,0.0453,0.0195,0.525,0.115,0.208,90.979,4,27,325040,1987
5SvuXJKhqhw8jnQnqKegA5,0.664,0.737,11,-5.674,0,0.0498,0.209,0.888,0.0817,0.305,93.116,4,47,269893,1997
2aROA14wjchRPpxJMrhzKm,0.433,0.0662,0,-19.398,1,0.0403,0.954,0.852,0.0713,0.162,107.241,4,48,358533,1998
1vNNfTgHsrpOXeiaXQBlH7,0.677,0.83,6,-6.604,0,0.0469,0.0438,0.312,0.0766,0.842,82.274,4,55,319000,1991
1o6DMnePSwTNo91sps9pI1,0.499,0.69,2,-8.721,0,0.0403,0.857,0.892,0.125,0.417,98.266,3,22,232389,1993
1thYKPS8CeY1czFabrEjLa,0.384,0.342,2,-19.456,1,0.037,0.467,0.0043,0.283,0.44,123.4,4,15,397066,1993
0ZK55vvr1yrm6HXMoUhugy,0.641,0.0366,0,-26.04,1,0.0428,0.872,0.155,0.107,0.196,102.778,4,44,340333,1963
6SUdSZgDRlOah9Y5s7kqGT,0.737,0.43,7,-10.775,0,0.106,0.701,6.77e-05,0.13,0.652,95.17,4,31,248999,1998
0uv8D6XDElGNG96VnQA71v,0.502,0.449,2,-11.165,0,0.0404,0.71,0.0047,0.0874,0.849,93.217,4,27,345466,1962
2vV3HiZbZYvPtMc5Jr8TQl,0.43,0.175,10,-16.431,0,0.0362,0.939,0.00159,0.101,0.269,63.441,4,17,285600,1997
0RqNcBJILvtCJH82auUnKs,0.502,0.241,0,-13.73,0,0.0386,0.618,0.0,0.255,0.646,148.008,4,27,169373,1956
1czUXM9zdBi7oJWDyy3qsb,0.68,0.627,2,-10.378,1,0.122,0.665,0.00736,0.0841,0.595,105.337,4,27,280493,1998
1n8Toxxtt3L81MjkmMkH77,0.52,0.814,5,-11.906,1,0.0843,0.0131,0.783,0.0513,0.709,132.11,4,26,180800,1982
5Omijj1Iu3rbEADHsGSpKe,0.6,0.156,5,-16.074,0,0.0881,0.719,0.0,0.0959,0.467,143.559,4,37,245800,1960
0CDdIP9vgk3iSDH0bPGww5,0.613,0.435,1,-13.892,1,0.0268,0.732,0.376,0.0403,0.539,88.27,4,39,317800,1988
6U03Orwr5Dxt8jahLnQpYV,0.512,0.511,2,-8.645,0,0.03,0.662,0.000199,0.209,0.589,89.499,4,58,179293,1963
46BCpYx2ERUE5Rjk9dB1qh,0.446,0.15,8,-12.074,1,0.0324,0.897,0.63,0.126,0.0742,65.248,4,39,373413,1990
3qfsuszc9cwvUI56OdCbqR,0.497,0.315,10,-19.926,1,0.0426,0.968,0.875,0.106,0.822,92.858,4,32,400373,1998
0AtVA7axXKVFnjQsN4xBIy,0.198,0.276,7,-10.588,1,0.0289,0.919,0.00261,0.21,0.0692,88.422,3,55,168158,1942
2NxIOFFrMxjeiPogqIkno1,0.683,0.673,2,-9.593,1,0.0365,0.283,0.422,0.152,0.81,172.092,4,55,300693,1999
4gC95tJcg0TWAz3LJ2dZpN,0.484,0.0474,7,-16.235,1,0.0336,0.96,0.67,0.104,0.139,69.416,3,47,194000,1958
33Tm0wXF3fBVjK0p7ZqPNK,0.766,0.249,7,-12.734,1,0.071,0.931,0.426,0.0888,0.727,93.529,4,11,186253,1936
46pW0poQYEb2bVaqozGO59,0.344,0.769,5,-9.112,0,0.0606,0.261,0.000122,0.335,0.923,126.318,4,57,334386,1973
7dZhndMC31yTsQuaCfhOuy,0.54,0.425,3,-7.539,1,0.0339,0.854,0.00259,0.221,0.384,83.332,4,25,201226,1957
016HKF7A4O7tatoJ9BgZM1,0.488,0.124,3,-13.038,1,0.0404,0.963,0.333,0.246,0.205,66.105,4,48,255960,1963
0sRAziWSeUedBSKjapsy9F,0.556,0.0352,7,-20.86,0,0.0419,0.942,0.167,0.082,0.196,110.646,4,54,297875,1969
6ZniDtZIvYjdYHG8sHh2jD,0.651,0.554,1,-10.266,0,0.0359,0.777,2.1e-05,0.188,0.646,112.431,4,30,409880,1999
1hVRTl4yhWmGW7ImZoO22e,0.303,0.0141,10,-19.759,0,0.0418,0.948,0.0944,0.0792,0.157,171.439,3,57,258266,1960
4okz1TH0GeLw3J51pNRDGd,0.581,0.683,2,-9.847,0,0.039,0.439,0.00734,0.0647,0.607,97.839,4,46,369533,1975
5dJS5oBmC6wvJ2nNzl5hNo,0.396,0.705,5,-11.895,0,0.0379,0.0701,0.303,0.212,0.775,104.651,4,40,390640,1976
3EPBRfYQITXFknVSSHrRhs,0.163,0.14,4,-19.712,0,0.0373,0.428,0.955,0.0999,0.18,169.381,3,51,228533,1981
7ulVAlO3bUBZQXZQqLOSMP,0.625,0.877,0,-5.245,1,0.0558,0.0392,0.501,0.152,0.907,105.687,4,28,142013,1977
3SI75jZKe1w2g2ggxjPX6a,0.41,0.214,0,-16.492,0,0.0404,0.964,0.895,0.114,0.473,185.959,3,32,292293,1960
61EV3vuEsYHT1xtsb8SND1,0.285,0.77,2,-8.512,1,0.056,0.00279,0.819,0.0868,0.83,180.438,4,33,354053,1976
7wj1NOAfBAqjcXblRRHeza,0.366,0.0591,2,-18.153,1,0.0356,0.993,0.924,0.136,0.105,116.648,4,1,242720,1996
0sCeNwt8xRCMR4NhKpMyBe,0.515,0.583,0,-8.182,0,0.0284,0.749,0.000294,0.123,0.414,116.11,4,61,333946,1964
5GWCndQ8ykzf6rYRvwrFcj,0.595,0.279,2,-12.794,1,0.0306,0.838,0.00605,0.0841,0.212,92.345,3,52,176080,1966
67HzeILnvRD6gjciRW3B17,0.411,0.162,9,-18.43,0,0.0323,0.83,0.0084,0.155,0.196,140.669,3,38,352000,1967
06HwBSKPrMyC6HdiEMeKNX,0.465,0.566,0,-9.161,0,0.0935,0.736,0.00479,0.218,0.632,177.28,4,33,592506,1957
3EpJ36yrwkPvlUXKeQa7ca,0.746,0.529,9,-10.293,0,0.0312,0.714,0.000636,0.108,0.839,130.531,4,35,186960,1966
4axqDLBDLz7pmZ3gZXaNmQ,0.329,0.107,5,-22.567,0,0.0343,0.942,0.817,0.126,0.161,174.107,3,52,469066,1983
0m0Vv0vPwZcJnX0Tf55UTw,0.576,0.239,5,-13.002,1,0.0347,0.665,0.0899,0.079,0.362,74.001,4,0,335600,1996
0nEqVExhmcXgfArSMMnwFo,0.574,0.154,5,-15.701,1,0.0385,0.977,0.853,0.116,0.387,116.917,4,40,413333,1957
2gN2Czx2oIA8g1rkHiRYz7,0.662,0.58,4,-9.626,0,0.374,0.0243,8.93e-05,0.388,0.583,168.892,4,10,318706,1994
31W4cIsWpn6zubliC06BsN,0.374,0.621,7,-8.775,1,0.0395,0.0133,0.000277,0.215,0.334,130.154,4,23,534573,1968
7vfmqCgxHFFgvZ8iZuwg1x,0.561,0.413,9,-12.2,1,0.0365,0.581,0.717,0.0539,0.345,118.873,4,11,452866,1975
22McLEDE7FIJDSNUhYqnKz,0.281,0.189,2,-12.27,1,0.0289,0.945,0.0,0.197,0.193,84.104,3,5,159666,1955
2Wq889rsIlEG0l2ea9pE9J,0.739,0.479,5,-17.655,1,0.0478,0.465,0.0445,0.0633,0.785,128.067,4,38,417000,1967
6GtJqo0vr7DqWOHQtp77cV,0.587,0.279,1,-10.186,1,0.0356,0.85,0.000641,0.0646,0.418,76.111,4,38,271333,1964
6qqK0oeBRapZn8f9hJJENw,0.531,0.366,5,-11.697,0,0.0496,0.911,0.88,0.0916,0.785,81.867,4,51,482440,1963
1IEbtXrHgN37lTQi9Byx6g,0.301,0.459,9,-13.618,0,0.0365,0.129,0.0166,0.12,0.287,95.846,4,36,395293,1964
3Wgry7XCJ7PPEovyaKWxza,0.38,0.622,0,-12.104,1,0.0733,0.0027,0.747,0.146,0.829,135.39,3,28,329533,1975
29U7stRjqHU6rMiS8BfaI9,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,4,68,139226,1968
2WaYW84yWij5NSCpgSeU2R,0.577,0.306,9,-11.559,1,0.0427,0.383,0.0,0.18,0.568,125.166,4,65,177400,1956
0TLxVVaxJWEVYHQhuHiwmL,0.381,0.707,4,-12.376,0,0.0383,0.383,0.0448,0.221,0.583,113.027,4,35,340040,1980
3sO8hBPBMIpfWu7skmEKRD,0.502,0.288,0,-10.496,1,0.0482,0.933,0.525,0.274,0.387,61.399,4,35,417306,1963
6d5kKKrErWYLTLkzNhQNAN,0.695,0.868,3,-7.485,1,0.112,0.699,0.163,0.155,0.768,139.95,4,22,249720,1984
1Mg3SMOgU9XFyrEdIIgjSk,0.392,0.407,5,-9.52,0,0.0285,0.499,2.4e-05,0.0947,0.49,81.607,4,12,482186,1961
0PJMHv4glk31FYeGq8Hg13,0.613,0.394,8,-12.934,1,0.0651,0.661,0.763,0.062,0.719,164.745,4,44,220706,1983
4bsND9IuJz18UtFx2MwwO8,0.443,0.193,1,-10.479,1,0.0276,0.835,0.0,0.0855,0.599,74.505,4,41,178960,1989
0XsOhxdLmCKFiM7T3MLjKj,0.846,0.774,2,-11.075,0,0.0719,0.112,0.000797,0.051,0.904,116.843,4,25,207400,1993
2k6sbNpI1TZzeV3FMbTZcZ,0.399,0.719,1,-14.61,0,0.048,0.000848,0.56,0.345,0.641,126.324,3,29,239626,1975
7MF7QAodbGzNYav5ZfIhAY,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,4,72,279333,1973
6oWhUfePc5h9r5pfw7wvPN,0.704,0.277,0,-11.675,1,0.035,0.814,0.756,0.0845,0.322,90.38,4,53,597280,1961
1UH4viviUjZnS9aWgPGrk0,0.507,0.0779,0,-12.099,1,0.0544,0.866,0.00275,0.108,0.326,70.808,4,65,204400,1989
5I9sHwLDX28tLtzVgKLtpr,0.366,0.391,3,-12.322,1,0.0425,0.854,0.0,0.352,0.461,119.182,3,66,164546,1964
5Po3D0fxlUpQTciXYWOmnJ,0.56,0.276,10,-13.793,1,0.042,0.804,0.0,0.165,0.479,132.526,4,33,253240,1954
0vwTHK0RI01avuLIrAHp8C,0.586,0.139,4,-22.365,0,0.0381,0.938,0.93,0.103,0.197,125.886,3,45,285000,1964
79Wgtrmp428O3j5H4k4etr,0.517,0.371,2,-16.743,0,0.0404,0.944,0.88,0.117,0.28,132.109,4,14,524134,1999
7cNtYcacepWrWsRTs3KYxR,0.842,0.473,1,-13.893,1,0.122,0.00426,0.835,0.0555,0.66,101.194,4,30,244866,1995
4ol2UyMTiklHVujAWg02nE,0.488,0.0527,5,-27.331,1,0.0478,0.971,0.911,0.0882,0.193,49.689,4,61,306226,1963
628vNuYYz8z1zzGE7aJzZ5,0.306,0.752,0,-10.045,0,0.0431,0.606,0.00513,0.0986,0.319,149.112,4,37,298866,1974
1BPmVDqR4cX9aFC0Qx0eWn,0.461,0.0546,0,-18.982,1,0.0362,0.988,0.208,0.126,0.23,128.91,4,53,296666,1975
4IXZjNVYILadTUH7AaF32o,0.409,0.0681,6,-17.935,0,0.0334,0.98,0.948,0.0971,0.0577,101.784,4,44,389773,1962
6MXrGG7nff0FXBQJa5UF9P,0.416,0.201,8,-11.461,1,0.0379,0.975,0.803,0.107,0.372,165.869,3,50,339333,1957
2M1zXLlDzavMInI8dLnZDJ,0.42,0.00367,0,-27.868,0,0.0485,0.995,0.953,0.0654,0.195,69.419,4,15,138266,1985
4qImeQfZz11YHPPjsjfM9t,0.46,0.829,8,-8.431,1,0.0663,0.0179,0.00272,0.36,0.726,146.053,4,1,347129,1960
5Vmt3ascqbh0QJCV1een0Q,0.392,0.168,10,-22.249,1,0.0442,0.637,0.358,0.198,0.292,123.419,4,50,277800,1973
7FP94fE0MOBnBCTLd3XzXQ,0.623,0.41,3,-9.556,1,0.0378,0.802,0.0,0.136,0.58,116.166,4,26,404880,1957
3898C4AbdbptwYet6547e5,0.664,0.194,5,-15.487,0,0.0357,0.909,3.85e-05,0.0829,0.443,129.863,4,69,321826,1989
3ru8IZrBxuFFHOFKEvvpFP,0.599,0.0424,4,-12.099,1,0.0572,0.996,0.00176,0.185,0.186,90.001,4,44,176133,1997
2DEtevLNfY859UWgk9TVqG,0.729,0.734,0,-8.859,1,0.0386,0.276,0.0042,0.0554,0.877,100.532,4,38,444333,1992
05LNBtMuc26HSAHh7C6iG8,0.552,0.509,0,-9.828,1,0.0428,0.605,0.509,0.0827,0.74,112.049,4,45,407600,1957
7GFHztqce85FfPw6da1q5M,0.631,0.883,0,-4.133,1,0.0539,0.298,0.000978,0.0624,0.85,107.798,4,31,169720,1998
1QlTNF43OyKK9BorIRsJ8o,0.35,0.607,5,-11.141,0,0.0498,0.794,0.446,0.116,0.597,187.101,4,53,422640,1974
2Ob1A4itFyJWUa6fpwqAOs,0.698,0.0926,2,-20.716,0,0.05,0.861,0.49,0.0887,0.0961,81.187,4,34,253840,1964
37x5B9xv1QVF4WAY6vtKV0,0.602,0.297,7,-14.329,0,0.0356,0.599,0.0227,0.141,0.659,153.487,4,40,163160,1964
4KtGYPpGg6EQrtJPOHz6s9,0.623,0.246,0,-16.173,1,0.0615,0.749,0.0,0.0867,0.707,87.745,4,28,116066,1968
3QnB59VTOkWNGBk8qptee6,0.545,0.25,5,-19.162,1,0.0362,0.804,0.589,0.153,0.436,77.919,4,30,275133,1964
5k2DDWEpGfM9YFLfV9XLJ9,0.561,0.417,7,-10.242,0,0.0326,0.898,0.00813,0.109,0.741,99.132,4,31,244867,1998
1RbFkdnut0gI6iS40t529I,0.571,0.0839,3,-20.062,1,0.0405,0.819,0.373,0.131,0.347,133.997,4,27,698360,1991
1pzTm9kIN7PJ5LM5qDrwcZ,0.513,0.147,2,-14.242,0,0.0351,0.963,0.929,0.241,0.315,122.298,4,23,473666,1998
6h42FqekL3vp5Hm3zbuSVK,0.571,0.42,7,-17.796,1,0.0327,0.971,0.725,0.108,0.697,141.783,4,33,310040,1976
1i6PhtGyfiWmnDg6BBaigZ,0.42,0.0982,5,-19.879,0,0.0331,0.91,0.657,0.0853,0.206,102.334,4,53,377066,1997
4uxsv9PjV3Yeyn51RdWvGJ,0.216,0.267,8,-13.561,1,0.0351,0.876,2.7e-05,0.109,0.218,82.098,4,57,216573,1959
2jArAY0sRtdIN8r9oS0ryO,0.554,0.445,0,-10.211,0,0.0385,0.674,1.06e-05,0.0926,0.498,80.505,4,37,512146,1959
2dLM74n8z8UgW9NQhSbhm1,0.566,0.218,7,-16.936,1,0.0369,0.895,6.06e-05,0.0956,0.434,134.13,4,57,133666,1957
1IjZmiq8MrgzEsHgb0ubLA,0.598,0.754,2,-8.709,0,0.046,0.822,0.945,0.0995,0.878,151.46,4,36,185333,1993
3KzgdYUlqV6TOG7JCmx2Wg,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,4,68,172480,1959
5wcAcShxT5qvLJvuM6jkZt,0.585,0.375,2,-12.171,0,0.0504,0.78,0.00365,0.0806,0.665,72.59,4,50,367400,1960
7BCKQkvVvmotejiHuYIoPR,0.348,0.424,0,-11.081,0,0.0333,0.751,0.0749,0.183,0.607,176.025,4,14,313333,1954
7hkaJ4CZ3LIDjCVFXAp6N6,0.568,0.418,5,-9.218,1,0.0298,0.762,0.882,0.096,0.576,92.956,4,42,265093,1998
1by4itCnmJtqK7EU3RSCU3,0.442,0.683,5,-11.315,0,0.0341,0.15,0.000217,0.118,0.848,100.058,4,21,468253,1992
5eMz1VtT2zNtsyh1bDgDhb,0.564,0.305,10,-14.224,0,0.063,0.794,0.0983,0.152,0.571,115.739,4,43,266706,1961
4Dv8V0WJPLSEYaWgkHpngH,0.496,0.158,7,-15.62,0,0.044,0.971,0.825,0.0823,0.567,137.088,4,2,284066,1957
6s4xndGKUhW0xXPYvFlwcL,0.657,0.253,11,-10.665,1,0.0855,0.433,0.514,0.116,0.186,83.213,4,58,393733,1997
0f2489MzoisF9pKduawvce,0.425,0.0469,7,-18.612,0,0.0354,0.955,0.0,0.137,0.154,135.335,4,55,356626,1957
2o2JNFxvN7i553gAfXymyh,0.533,0.327,6,-14.159,0,0.0542,0.555,0.0,0.243,0.339,87.377,4,4,252173,1994
3N3ksDKnYyBK2IdMkktLy4,0.395,0.722,9,-9.476,0,0.924,0.647,0.0,0.391,0.362,200.803,4,2,155866,1958
6YAgmqaeo8Fm3pne8OJEBo,0.267,0.205,2,-13.75,1,0.0348,0.966,0.00203,0.113,0.178,88.584,4,50,144800,1958
0u40DR3lPUDNCxtfDzNs3Q,0.675,0.492,0,-14.223,1,0.0403,0.317,0.0579,0.545,0.632,96.794,4,40,355266,1993
5x48S3L3kieU5g7LhW5TPM,0.932,0.454,7,-12.822,1,0.331,0.0372,0.000169,0.0337,0.53,112.782,4,36,229066,1992
5jQcJ2st6yHWhUBjoDoZPH,0.799,0.783,11,-7.703,0,0.0847,0.0519,0.0213,0.127,0.918,97.207,4,61,247586,1978
4E01hW7den04JgdXH2LkOz,0.455,0.541,2,-13.954,0,0.0417,0.277,0.915,0.226,0.248,200.316,4,42,288933,1995
4Tq2fWpX1nLCkMSOPkYb1Y,0.614,0.233,5,-18.964,0,0.0568,0.827,0.198,0.13,0.448,126.256,4,46,576173,1989
3Gi69Wjht0q3AZQu6tQwxi,0.355,0.558,3,-12.452,1,0.0437,0.0774,0.000787,0.384,0.647,141.219,4,23,464000,1967
6KawDsALZTY6FA8CE1NLZK,0.376,0.278,0,-8.597,0,0.0416,0.912,0.886,0.0728,0.199,62.055,4,48,429040,1957
6GSBBmqOX009TUtParZf2a,0.584,0.355,4,-15.295,0,0.0367,0.919,0.928,0.103,0.552,123.305,4,27,470853,1968
3FbVaUe0hFeLKun8dHAOls,0.442,0.677,8,-9.76,1,0.144,0.513,0.1,0.282,0.649,123.31,4,32,762666,1987
53VuyKap8WiDjkrtm5d4h3,0.483,0.126,7,-13.156,0,0.0583,0.888,0.000135,0.112,0.388,79.656,3,32,227760,1954
39DanAA9hJkpxEbRfJxrCA,0.579,0.48,2,-13.363,1,0.168,0.765,0.00836,0.0945,0.396,86.732,4,26,302135,1974
6Z9wcmFc9JleuOKHTkSoJ4,0.664,0.259,5,-11.933,1,0.0385,0.934,0.25,0.0831,0.553,114.023,4,25,216093,1957
6MXrGG7nff0FXBQJa5UF9P,0.416,0.201,8,-11.461,1,0.0379,0.975,0.803,0.107,0.372,165.869,3,50,339333,1957
7iYvxt7QPOdaH4TQ0IIVx2,0.432,0.628,1,-12.959,1,0.0747,0.772,0.474,0.347,0.684,153.148,4,22,227026,1958
5RWzKLxXVzkJQ702yWfp1w,0.518,0.159,5,-16.645,0,0.06,0.457,0.0724,0.175,0.351,63.841,4,39,492760,1959
79LOOMe4cn57qzOQo0RUob,0.731,0.56,10,-11.348,1,0.0406,0.508,0.34,0.606,0.973,149.892,4,0,209133,1997
0YEZzOR61QvNc6w8SUFLcg,0.576,0.596,1,-9.884,0,0.322,0.174,0.000587,0.0753,0.777,93.47,4,44,456114,1971
3jGXd4lp7zLADBD9zrNHA4,0.415,0.221,4,-16.883,0,0.0323,0.619,0.65,0.0566,0.113,118.989,5,4,906160,1976
4R6rf3KbP45JST6Cr3Enry,0.615,0.145,7,-14.283,1,0.0422,0.748,0.0,0.0292,0.505,102.633,4,46,130253,1960
2BTVL8ifb1uwan0Y34ZEgp,0.491,0.0257,0,-23.609,1,0.0567,0.989,0.719,0.394,0.102,107.337,4,8,331395,1957
5k0joJktHK5MvVfGEBn1wn,0.59,0.397,7,-12.031,0,0.0375,0.846,0.254,0.116,0.436,113.473,4,21,406133,1956
2dFJA0ZQ2OjA8TWjEV6P5n,0.611,0.704,2,-6.477,0,0.115,0.315,0.0,0.385,0.771,106.749,4,40,175733,1995
5klynmZw7TdqVsGvaxQH57,0.74,0.454,5,-14.339,0,0.0383,0.515,0.00117,0.1,0.699,127.103,4,38,437960,1989
5ZcVWyGfoOzeFKdUnZq3Fz,0.536,0.0431,0,-16.823,1,0.0382,0.961,6.08e-05,0.521,0.412,121.17,4,41,156733,1990
49H4LDNFE5BU7ZMIg8UsZy,0.559,0.288,5,-19.037,1,0.0381,0.885,0.926,0.642,0.474,87.998,3,35,420226,1961
0Qpdo9lUFMy538k4lzNURQ,0.591,0.669,7,-16.007,1,0.0319,0.109,0.838,0.262,0.755,127.523,4,30,297359,1982
5rw9rSMNHDETqCmRR92YJx,0.526,0.317,1,-13.564,1,0.0313,0.958,0.757,0.109,0.542,98.663,4,32,229053,1956
7DuqCAxfOEKBfQgrnWfHrh,0.752,0.33,1,-13.138,1,0.228,0.792,0.0,0.0574,0.65,76.525,4,54,142506,1954
0YZRrDOTUEewIwpIhHnp2P,0.63,0.136,0,-17.346,0,0.0514,0.974,0.919,0.0965,0.625,88.193,4,27,208160,1957
4qRyiKJFPLlaEma8BDaVML,0.679,0.513,2,-9.073,0,0.0312,0.428,0.00152,0.165,0.762,91.392,4,43,203160,1969
5NXUFz964lhCBIeOZKNuN6,0.772,0.783,4,-10.429,0,0.0479,0.0932,0.0265,0.0972,0.768,105.228,4,13,445426,1981
31yWQ2e7dxRKtkDdMr1Rlo,0.423,0.27,7,-9.9,1,0.0263,0.721,0.0,0.219,0.365,74.037,4,40,136360,1957
5nXpfnX21d3Sed5bT68wln,0.697,0.886,1,-9.838,1,0.0492,0.13,0.639,0.0542,0.903,104.921,4,43,225906,1973
3NYiJLsWCBMBekvF6J4s0B,0.461,0.496,4,-9.734,0,0.0651,0.859,0.0593,0.0976,0.338,91.226,4,32,510653,1964
